time_s,charge_current_a,latent_delta_output,soc,terminal_voltage_v,average_temperature_c,dnn_inference_time_s,source
125.0,7.291724229262277,-0.07475742464226898,0.15557408953200785,3.73063982376743,30.05039587253566,5.02e-05,chen2020_dfn_structured_delta_dnn
130.0,7.148128672925642,-0.0719215317820826,0.15755968083004274,3.72913696973888,30.197832465747695,4.99e-05,chen2020_dfn_structured_delta_dnn
135.0,7.010833005510165,-0.06875597452177462,0.15950713444268444,3.7275942783413187,30.338203826392657,5.520000000000001e-05,chen2020_dfn_structured_delta_dnn
140.0,6.8792299732823015,-0.06589673360419313,0.16141803165748506,3.7260284627480833,30.47185518233823,4.72e-05,chen2020_dfn_structured_delta_dnn
145.0,6.751464132670904,-0.0639700363708926,0.16329343836100474,3.724427285111012,30.59906183151105,4.94e-05,chen2020_dfn_structured_delta_dnn
150.0,6.624546755033283,-0.06354407805470041,0.16513359023740287,3.7227488910325235,30.71998935590824,5.5e-05,chen2020_dfn_structured_delta_dnn
155.0,6.49447323196042,-0.06512869202894822,0.1669376105796141,3.720922305732087,30.83466085528721,5.17e-05,chen2020_dfn_structured_delta_dnn
160.0,6.356327407834224,-0.06918307810249891,0.1687032570817903,3.7188474581443636,30.942930862473418,4.8e-05,chen2020_dfn_structured_delta_dnn
165.0,6.204592841805922,-0.0760133478808539,0.17042675509340308,3.716399603581594,31.04447354431585,5.69e-05,chen2020_dfn_structured_delta_dnn
170.0,6.034639533386239,-0.08518208470549282,0.17210304385267702,3.713456135882114,31.138824509783774,4.7900000000000006e-05,chen2020_dfn_structured_delta_dnn
175.0,5.84896684780696,-0.09310443653290601,0.17372775686595676,3.710020110302911,31.22562699010831,6.19e-05,chen2020_dfn_structured_delta_dnn
180.0,5.677666560522861,-0.0858605120131547,0.175304886466102,3.7066453058534723,31.305510236553175,5.2100000000000006e-05,chen2020_dfn_structured_delta_dnn
185.0,5.5996739268193005,-0.03901610230617636,0.17686035144577406,3.7049475142623343,31.38155891413527,4.94e-05,chen2020_dfn_structured_delta_dnn
190.0,5.612334863650169,0.006330552981616722,0.17841933335234353,3.705140388962043,31.456755264569438,5.7100000000000006e-05,chen2020_dfn_structured_delta_dnn
195.0,5.611422206930033,-0.00045632839174253315,0.1799780617431574,3.705380489566009,31.530798085393087,5.56e-05,chen2020_dfn_structured_delta_dnn
200.0,5.62047274923918,0.004525302044573354,0.18153930417350161,3.7060134232048156,31.604117658764324,5.89e-05,chen2020_dfn_structured_delta_dnn
