trajectory_id,sampling_method,step_index,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,teacher_current_a,teacher_accepted,active_voltage_constraint,active_temperature_constraint,active_current_upper_constraint,active_current_change_constraint,next_soc,next_voltage_v,next_average_temperature_c,split
paper_ic_013,hammersley,7,0.115578314659197,0.03227155390197635,0.06789722594804011,32.3346561016111,4.408163265306122,4.408163265306122,True,False,False,False,False,0.11680280445511537,3.5308311438010294,32.353946577280674,validation
paper_ic_014,hammersley,0,0.11050945378151261,0.08437499999999999,0.02333333333333333,26.008,1.8367346938775508,3.836734693877555,True,False,False,False,True,0.11157521341870082,3.5011021893268337,26.055889642909538,validation
paper_ic_014,hammersley,1,0.11157521341870082,0.07194298662661548,0.024522511754806343,26.055889642909538,3.836734693877555,3.836734693877555,True,False,False,False,False,0.11264097305588902,3.495374697562342,26.10060798728669,validation
paper_ic_014,hammersley,2,0.11264097305588902,0.06264021627080829,0.025672833020108535,26.10060798728669,3.836734693877555,3.836734693877555,True,False,False,False,False,0.11370673269307723,3.4919427751177983,26.142971858483,validation
paper_ic_014,hammersley,3,0.11370673269307723,0.05567903197236147,0.026785566811365336,26.142971858483,3.836734693877555,3.836734693877555,True,False,False,False,False,0.11477249233026543,3.4902181430927066,26.183590096606682,validation
paper_ic_014,hammersley,4,0.11477249233026543,0.05047003669637975,0.027861941323036613,26.183590096606682,3.836734693877555,3.836734693877555,True,False,False,False,False,0.11583825196745363,3.4897608386781593,26.222915795412604,validation
paper_ic_014,hammersley,5,0.11583825196745363,0.04657218963158447,0.02890314461755236,26.222915795412604,3.836734693877555,5.836734693877553,True,False,False,False,True,0.1174595671601974,3.5397741061166395,26.305811613475306,validation
paper_ic_014,hammersley,6,0.1174595671601974,0.04824576723145603,0.030927654464374964,26.305811613475306,5.836734693877553,5.836734693877553,True,False,False,False,False,0.11908088235294116,3.5465973519133267,26.38972902605498,validation
paper_ic_014,hammersley,7,0.11908088235294116,0.049498091180653125,0.032886012172992855,26.38972902605498,5.836734693877553,5.836734693877553,True,False,False,False,False,0.12070219754568492,3.553020339798649,26.474466617880182,validation
paper_ic_015,hammersley,0,0.111234243697479,0.0028125,0.05333333333333333,27.688,3.265306122448979,5.265306122448986,True,False,False,False,True,0.11269682873149262,3.506133771497521,27.741594504671646,train
paper_ic_015,hammersley,1,0.11269682873149262,0.014189246654497126,0.05426890603675436,27.741594504671646,5.265306122448986,5.265306122448986,True,False,False,False,False,0.11415941376550623,3.5188654084064783,27.799251035530737,train
paper_ic_015,hammersley,2,0.11415941376550623,0.02270236985862474,0.055173908311054294,27.799251035530737,5.265306122448986,5.265306122448986,True,False,False,False,False,0.11562199879951984,3.5294084783054873,27.859916106164412,train
paper_ic_015,hammersley,3,0.11562199879951984,0.029072667878754066,0.05604933906431716,27.859916106164412,5.265306122448986,5.265306122448986,True,False,False,False,False,0.11708458383353346,3.5383030302468645,27.922799262784583,train
paper_ic_015,hammersley,4,0.11708458383353346,0.03383950795521249,0.05689616456467429,27.922799262784583,5.265306122448986,5.265306122448986,True,False,False,False,False,0.11854716886754707,3.545953318408742,27.987306645042633,train
paper_ic_015,hammersley,5,0.11854716886754707,0.03740649402756407,0.057715319506835415,27.987306645042633,5.265306122448986,7.265306122448981,True,False,False,False,True,0.12056530945711623,3.602180447596749,28.110654539604642,train
paper_ic_015,hammersley,6,0.12056530945711623,0.044665943065441596,0.05952503657149297,28.110654539604642,7.265306122448981,7.265306122448981,True,False,False,False,False,0.12258345004668539,3.6138060618935053,28.23775822152087,train
paper_ic_015,hammersley,7,0.12258345004668539,0.05009812732078035,0.06127561998779581,28.23775822152087,7.265306122448981,7.265306122448981,True,False,False,False,False,0.12460159063625455,3.623973240766439,28.367667385259452,train
paper_ic_016,hammersley,0,0.11195903361344539,0.0478125,0.08333333333333331,29.368,4.693877551020408,6.693877551020397,True,False,False,False,True,0.11381844404428439,3.6058616585711554,29.482275060334697,train
paper_ic_016,hammersley,1,0.11381844404428439,0.05114115393316793,0.08401530031870236,29.482275060334697,6.693877551020397,6.693877551020397,True,False,False,False,False,0.11567785447512338,3.613206124328044,29.597664426047093,train
