time_s,charge_current_a,soc,terminal_voltage_v,average_temperature_c,safety_override,source
1435.0,3.918135970743606,0.45841814046174223,3.8961542529302964,33.50000999999873,False,reduced_model
1440.0,3.9181928352627438,0.4595065273604263,3.8970574471262798,33.50000999999761,False,reduced_model
1445.0,3.9182474790140986,0.46059492943793023,3.897961235261045,33.50000999999812,False,reduced_model
1450.0,3.918299988581566,0.46168334610142514,3.8988656412743112,33.50000999999998,False,reduced_model
1455.0,3.918350447056582,0.4627717767811631,3.8997706892751736,33.5000099999982,False,reduced_model
1460.0,3.918398935056757,0.46386022092978996,3.9006764035567194,33.500009999999065,False,reduced_model
1465.0,3.918445528979646,0.4649486780211732,3.901582808545845,33.500009999997786,False,reduced_model
1470.0,3.9184903031855356,0.46603714754983583,3.902489928844278,33.500009999998085,False,reduced_model
1475.0,3.918533328542253,0.46712562902998644,3.9033977891868763,33.500009999999904,False,reduced_model
1480.0,3.9185746731527615,0.4682141219947511,3.9043064144491386,33.5000099999994,False,reduced_model
1485.0,3.918614402937237,0.469302625995567,3.9052158296533377,33.500009999998824,False,reduced_model
1490.0,3.918652580905473,0.47039114060137405,3.906126059944173,33.50000999999951,False,reduced_model
1495.0,3.918689267447917,0.4714796653978874,3.907037130587297,33.5000099999985,False,reduced_model
1500.0,3.918724521063268,0.4725681999870716,3.9079490669794446,33.50000999999821,False,reduced_model
1505.0,3.9187583976308815,0.4736567439864135,3.908861894624983,33.50000999999948,False,reduced_model
1510.0,3.918790950701805,0.4747452970282751,3.909775639135317,33.500009999998454,False,reduced_model
1515.0,3.9188222323718946,0.4758338587594895,3.910690326243443,33.50000999999982,False,reduced_model
1520.0,3.9188522918266244,0.47692242884055247,3.9116059817639663,33.50000999999855,False,reduced_model
1525.0,3.9188811772328336,0.4780110069453394,3.9125226316308837,33.50000999999867,False,reduced_model
1530.0,3.9189089341380168,0.4790995927603777,3.913440301855344,33.50000999999786,False,reduced_model
1535.0,3.9189356067799963,0.48018818598448326,3.9143590185500154,33.500009999997225,False,reduced_model
1540.0,3.9189612375048455,0.4812767863282346,3.9152788079109677,33.50000999999783,False,reduced_model
1545.0,3.918985866912408,0.48236539351348806,3.9161996962156493,33.500009999998774,False,reduced_model
1550.0,3.919009534147335,0.48345400727297344,3.9171217098248987,33.500009999999904,False,reduced_model
1555.0,3.91903227660805,0.484542627349809,3.9180448751715606,33.50000999999727,False,reduced_model
1560.0,3.919054130965378,0.4856312534972994,3.9189692187802625,33.5000099999984,False,reduced_model
1565.0,3.9190751312708016,0.486719885478208,3.919894767218879,33.50000999999754,False,reduced_model
1570.0,3.9190953112847637,0.487808523064676,3.9208215471479204,33.5000099999973,False,reduced_model
1575.0,3.919114703021478,0.48889716603773753,3.9217495852840187,33.50000999999973,False,reduced_model
1580.0,3.919133336894447,0.48998581418687487,3.922678908398344,33.500009999999,False,reduced_model
1585.0,3.9191512428806163,0.4910744673098973,3.9236095433404827,33.500009999997104,False,reduced_model
1590.0,3.91916844950174,0.49216312521253663,3.92454151701214,33.500009999997864,False,reduced_model
1595.0,3.9191849838243797,0.4932517877080434,3.925474856362798,33.50000999999986,False,reduced_model
1600.0,3.9192008718964644,0.4943404546169035,3.92640958839624,33.50000999999721,False,reduced_model
1605.0,3.919216139620403,0.4954291257667981,3.92734574018897,33.50000999999773,False,reduced_model
1610.0,3.919230810715817,0.49651780099199694,3.9282833388397584,33.500009999998554,False,reduced_model
1615.0,3.91924490861129,0.49760648013327785,3.929222411509626,33.500009999999335,False,reduced_model
1620.0,3.919258455571253,0.4986951630376032,3.930162985399664,33.500009999997104,False,reduced_model
1625.0,3.919271473569097,0.49978384955803906,3.9311050877689593,33.500009999998255,False,reduced_model
1630.0,3.9192839826864656,0.5008725395532297,3.932048101890109,33.5000099999971,False,reduced_model
1635.0,3.91929600329604,0.5019612328874786,3.9329907390788565,33.50000999999817,False,reduced_model
1640.0,3.919307554169791,0.5030499294303036,3.9339329975465582,33.50000999999953,False,reduced_model
1645.0,3.9193186536431313,0.5041386290563156,3.9348749151398197,33.500009999998895,False,reduced_model
1650.0,3.919329319614917,0.5052273316450975,3.935816529749226,33.50000999999952,False,reduced_model
