initial_state_id,sampling_method,state_soc,state_polarization_fast_v,state_polarization_slow_v,state_average_temperature_c,state_previous_current_a,coverage_distance_standardized,assigned_split,teacher_optimizer_success,teacher_prediction_feasible,teacher_accepted,teacher_status,teacher_objective,teacher_solve_time_s,teacher_minimum_constraint_margin
phase6c_targeted_0118,targeted_boundary_sampling,0.17110000000000003,0.08367187499999999,0.06481481481481481,26.904,0.33527696793002915,,phase6c_train,True,True,True,Optimization terminated successfully,6.0414267261823875,1.9866296000000148,-1.6991421603052004e-09
phase6c_targeted_0119,targeted_boundary_sampling,0.17170000000000002,0.010546874999999999,0.014814814814814814,25.384,1.0495626822157436,,phase6c_train,True,True,True,Optimization terminated successfully,5.769297049579462,1.6062132000006386,-1.5015757526271045e-09
phase6c_targeted_0120,targeted_boundary_sampling,0.1723,0.055546874999999996,0.04481481481481481,25.784,1.7638483965014575,,phase6c_validation,True,True,True,Optimization terminated successfully,5.824510540410517,1.88323980000132,-1.9605295165092684e-10
phase6c_targeted_0121,targeted_boundary_sampling,0.1729,0.033046874999999996,0.0748148148148148,26.184,2.4781341107871717,,phase6c_train,True,True,True,Optimization terminated successfully,5.883358429514167,1.0817241000004287,-7.610552188452857e-10
phase6c_targeted_0122,targeted_boundary_sampling,0.17350000000000002,0.078046875,0.02481481481481481,26.584,3.1924198250728857,,phase6c_train,True,True,True,Optimization terminated successfully,5.826314618299774,1.0981544999995094,-1.9227783809583343e-09
phase6c_targeted_0123,targeted_boundary_sampling,0.17410000000000003,0.021796875,0.054814814814814816,26.984,3.9067055393585997,,phase6c_train,True,True,True,Optimization terminated successfully,5.891930631226236,1.0661702000033983,-3.182663022016641e-10
phase6c_targeted_0124,targeted_boundary_sampling,0.17470000000000002,0.06679687499999999,0.0848148148148148,25.0032,4.6209912536443145,,phase6c_train,True,True,True,Optimization terminated successfully,5.722038147677949,1.4011399000009988,-3.840084161765844e-08
phase6c_targeted_0125,targeted_boundary_sampling,0.1753,0.044296875,0.008148148148148147,25.4032,0.43731778425655976,,phase6c_validation,True,True,True,Optimization terminated successfully,5.71246648282002,1.767880300001707,-5.764988486589573e-10
phase6c_targeted_0126,targeted_boundary_sampling,0.1759,0.089296875,0.038148148148148146,25.8032,1.1516034985422738,,phase6c_train,True,True,True,Optimization terminated successfully,5.759810553022054,2.132272599999851,-4.062954417349829e-10
phase6c_targeted_0127,targeted_boundary_sampling,0.17650000000000002,0.0003515625,0.06814814814814814,26.2032,1.865889212827988,,phase6c_train,True,True,True,Optimization terminated successfully,5.804343915585173,1.7514669000011054,-2.405116106274363e-10
phase6c_targeted_0128,targeted_boundary_sampling,0.17710000000000004,0.0453515625,0.018148148148148146,26.6032,2.5801749271137027,,phase6c_train,True,True,True,Optimization terminated successfully,5.7442966662315245,1.616926800001238,-1.2959873174622771e-09
phase6c_targeted_0129,targeted_boundary_sampling,0.17770000000000002,0.0228515625,0.048148148148148134,25.0832,3.2944606413994166,,phase6c_train,True,True,True,Optimization terminated successfully,5.6098826926476315,1.2555673999995633,-2.1954846829430608e-09
phase6c_targeted_0130,targeted_boundary_sampling,0.17830000000000001,0.0678515625,0.07814814814814813,25.4832,4.008746355685131,,phase6c_train,True,True,True,Optimization terminated successfully,5.687542266695602,1.5547985000011977,-4.603251113621809e-10
phase6c_targeted_0131,targeted_boundary_sampling,0.1789,0.011601562499999999,0.028148148148148144,25.8832,4.723032069970845,,phase6c_train,True,True,True,Optimization terminated successfully,5.613595950542696,1.1497185000007448,-5.700684369003284e-11
phase6c_targeted_0132,targeted_boundary_sampling,0.17950000000000002,0.0566015625,0.05814814814814814,26.2832,0.5393586005830904,,phase6c_validation,True,True,True,Optimization terminated successfully,5.776473533168727,1.3027954999997746,-7.273300184351683e-09
phase6c_targeted_0133,targeted_boundary_sampling,0.18010000000000004,0.0341015625,0.08814814814814813,26.6832,1.2536443148688046,,phase6c_validation,True,True,True,Optimization terminated successfully,5.826131997351789,1.5442465000014636,-1.955392292529723e-09
phase6c_targeted_0134,targeted_boundary_sampling,0.18070000000000003,0.0791015625,0.002592592592592592,25.1632,1.9679300291545188,,phase6c_validation,True,True,True,Optimization terminated successfully,5.517274307714807,1.025227800000721,-3.7690739418394514e-10
phase6c_targeted_0135,targeted_boundary_sampling,0.18130000000000002,0.0059765625,0.03259259259259259,25.5632,2.6822157434402327,,phase6c_train,True,True,True,Optimization terminated successfully,5.564332092667515,1.3549999999995634,-8.521823247065186e-10
phase6c_targeted_0136,targeted_boundary_sampling,0.1819,0.050976562499999996,0.06259259259259259,25.9632,3.396501457725947,,phase6c_train,True,True,True,Optimization terminated successfully,5.637830335188828,1.7079168000018399,-1.268993798930751e-09
phase6c_targeted_0137,targeted_boundary_sampling,0.18250000000000002,0.0284765625,0.012592592592592593,26.3632,4.110787172011661,,phase6c_validation,True,True,True,Optimization terminated successfully,5.569973806300176,0.8914753999997629,-6.6653953467721294e-09
phase6c_targeted_0138,targeted_boundary_sampling,0.18310000000000004,0.0734765625,0.042592592592592585,26.7632,4.8250728862973755,,phase6c_train,True,True,True,Optimization terminated successfully,5.658229639037357,1.3805984999999055,-1.7551684550198843e-09
phase6c_targeted_0139,targeted_boundary_sampling,0.18370000000000003,0.0172265625,0.07259259259259258,25.2432,0.641399416909621,,phase6c_train,True,True,True,Optimization terminated successfully,5.599501379763523,1.4788324000001012,-2.9822899705322925e-10
phase6c_targeted_0140,targeted_boundary_sampling,0.18430000000000002,0.0622265625,0.022592592592592588,25.6432,1.3556851311953348,,phase6c_train,True,True,True,Optimization terminated successfully,5.5341223870305525,1.7481129000007058,-5.540101710721501e-11
phase6c_targeted_0141,targeted_boundary_sampling,0.1849,0.0397265625,0.052592592592592594,26.0432,2.0699708454810493,,phase6c_train,True,True,True,Optimization terminated successfully,5.585675195772899,0.879853099999309,-7.86685916409624e-09
phase6c_targeted_0142,targeted_boundary_sampling,0.1855,0.08472656249999999,0.08259259259259258,26.4432,2.7842565597667637,,phase6c_train,True,True,True,Optimization terminated successfully,5.657400388041132,1.102756500000396,-1.191864384963992e-10
phase6c_targeted_0143,targeted_boundary_sampling,0.18610000000000002,0.0031640624999999998,0.005925925925925925,26.8432,3.498542274052478,,phase6c_train,True,True,True,Optimization terminated successfully,5.536828339662449,1.2443697000016982,-1.9128023609482625e-09
phase6c_targeted_0144,targeted_boundary_sampling,0.18670000000000003,0.0481640625,0.035925925925925924,25.3232,4.212827988338192,,phase6c_train,True,True,True,Optimization terminated successfully,5.418081327271725,1.0101279000009526,-5.113491852171137e-10
phase6c_targeted_0145,targeted_boundary_sampling,0.18730000000000002,0.025664062499999998,0.06592592592592593,25.7232,4.927113702623906,,phase6c_train,True,True,True,Optimization terminated successfully,5.48844118534944,1.2020101000016439,-2.695585976653092e-09
phase6c_targeted_0146,targeted_boundary_sampling,0.1879,0.0706640625,0.015925925925925927,26.1232,0.04373177842565598,,phase6c_validation,True,True,True,Optimization terminated successfully,5.5443644122137234,1.3846674999986135,-1.979060471057892e-09
phase6c_targeted_0147,targeted_boundary_sampling,0.1885,0.0144140625,0.045925925925925926,26.5232,0.7580174927113702,,phase6c_train,True,True,True,Optimization terminated successfully,5.580852737152634,1.6085913000024448,-1.9505250747897662e-09
phase6c_targeted_0148,targeted_boundary_sampling,0.18910000000000002,0.059414062499999996,0.07592592592592591,26.9232,1.4723032069970845,,phase6c_train,True,True,True,Optimization terminated successfully,5.63896418613475,1.0455345999980636,-7.50667084048473e-10
phase6c_targeted_0149,targeted_boundary_sampling,0.18970000000000004,0.0369140625,0.02592592592592592,25.0192,2.186588921282799,,phase6c_validation,True,True,True,Optimization terminated successfully,5.341922972546233,1.121904200001154,-7.523226486227941e-11
phase6c_targeted_0150,targeted_boundary_sampling,0.19030000000000002,0.0819140625,0.05592592592592592,25.4192,2.900874635568513,,phase6c_validation,True,True,True,Optimization terminated successfully,5.407194411638158,1.5089532000019972,-4.2106762521143537e-10
phase6c_targeted_0151,targeted_boundary_sampling,0.19090000000000001,0.0087890625,0.0859259259259259,25.8192,3.615160349854227,,phase6c_train,True,True,True,Optimization terminated successfully,5.46287867128295,1.5442259999981616,-1.865245735643839e-09
phase6c_targeted_0152,targeted_boundary_sampling,0.1915,0.0537890625,0.009259259259259259,26.2192,4.329446064139941,,phase6c_train,True,True,True,Optimization terminated successfully,5.3642625836742415,1.2345451999972283,-4.37012204201892e-10
phase6c_targeted_0153,targeted_boundary_sampling,0.19210000000000002,0.0312890625,0.03925925925925925,26.6192,0.14577259475218657,,phase6c_train,True,True,True,Optimization terminated successfully,5.528915632946955,1.2937536999997974,-9.705310333174566e-09
phase6c_targeted_0154,targeted_boundary_sampling,0.19270000000000004,0.07628906249999999,0.06925925925925926,25.0992,0.8600583090379008,,phase6c_validation,True,True,True,Optimization terminated successfully,5.3915017618129575,1.2335539999985485,-2.7800197699434648e-08
phase6c_targeted_0155,targeted_boundary_sampling,0.19330000000000003,0.0200390625,0.019259259259259257,25.4992,1.5743440233236152,,phase6c_train,True,True,True,Optimization terminated successfully,5.317717582609427,0.8775139999997918,-1.294118590067228e-09
phase6c_targeted_0156,targeted_boundary_sampling,0.19390000000000002,0.0650390625,0.04925925925925925,25.8992,2.2886297376093294,,phase6c_train,True,True,True,Optimization terminated successfully,5.3773479149199375,0.8236842000005709,-9.61838182433894e-08
phase6c_targeted_0157,targeted_boundary_sampling,0.1945,0.042539062499999995,0.07925925925925925,26.2992,3.0029154518950434,,phase6c_train,True,True,True,Optimization terminated successfully,5.438880499944087,1.1544218000017281,-1.5947492215673265e-09
phase6c_targeted_0158,targeted_boundary_sampling,0.19510000000000002,0.0875390625,0.029259259259259256,26.6992,3.7172011661807574,,phase6c_train,True,True,True,Optimization terminated successfully,5.38637051279797,0.8039199999984703,-2.311537627974758e-10
phase6c_targeted_0159,targeted_boundary_sampling,0.19570000000000004,0.0017578124999999998,0.059259259259259255,25.1792,4.431486880466472,,phase6c_train,True,True,True,Optimization terminated successfully,5.247242677109005,0.6385026999996626,-5.0122224592996645e-08
phase6c_targeted_0160,targeted_boundary_sampling,0.19630000000000003,0.046757812499999996,0.08925925925925925,25.5792,0.24781341107871718,,phase6c_train,True,True,True,Optimization terminated successfully,5.406519902632489,1.2316455000000133,-3.0689683683249314e-08
phase6c_targeted_0161,targeted_boundary_sampling,0.19690000000000002,0.0242578125,0.0007407407407407406,25.9792,0.9620991253644313,,phase6c_train,True,True,True,Optimization terminated successfully,5.282496771847121,1.2111417000014626,-1.0737579714259482e-09
phase6c_targeted_0162,targeted_boundary_sampling,0.1975,0.0692578125,0.03074074074074074,26.3792,1.6763848396501457,,phase6c_train,True,True,True,Optimization terminated successfully,5.336226146837529,1.478176099997654,-2.755122352482431e-09
phase6c_targeted_0163,targeted_boundary_sampling,0.19810000000000003,0.0130078125,0.060740740740740734,26.7792,2.39067055393586,,phase6c_train,True,True,True,Optimization terminated successfully,5.389000140601892,1.1379312000026403,-3.802448134138103e-09
phase6c_targeted_0164,targeted_boundary_sampling,0.19870000000000004,0.0580078125,0.01074074074074074,25.2592,3.1049562682215743,,phase6c_train,True,True,True,Optimization terminated successfully,5.141139659128053,1.1840165000030538,-1.7935192886398e-08
phase6c_targeted_0165,targeted_boundary_sampling,0.19930000000000003,0.0355078125,0.04074074074074074,25.6592,3.8192419825072883,,phase6c_validation,True,True,True,Optimization terminated successfully,5.202739071708135,1.527082699998573,-1.1806662314484129e-09
phase6c_targeted_0166,targeted_boundary_sampling,0.19990000000000002,0.0805078125,0.07074074074074073,26.0592,4.533527696793003,,phase6c_train,True,True,True,Optimization terminated successfully,5.283778517537524,1.030295799999294,-1.5708678802184295e-09
phase6c_targeted_0167,targeted_boundary_sampling,0.2005,0.0073828125,0.020740740740740737,26.4592,0.34985422740524785,,phase6c_train,True,True,True,Optimization terminated successfully,5.303992914841661,1.2211107000002812,-9.632756814426102e-10
phase6c_targeted_0168,targeted_boundary_sampling,0.20110000000000003,0.0523828125,0.05074074074074074,26.8592,1.064139941690962,,phase6c_train,True,True,True,Optimization terminated successfully,5.353625882385999,1.628827900000033,-4.3523584736249177e-10
phase6c_targeted_0169,targeted_boundary_sampling,0.20170000000000005,0.029882812499999998,0.08074074074074072,25.3392,1.7784256559766765,,phase6c_train,True,True,True,Optimization terminated successfully,5.216674865775683,1.1407135000008566,-1.1013057132913673e-09
phase6c_targeted_0170,targeted_boundary_sampling,0.20230000000000004,0.07488281249999999,0.004074074074074074,25.7392,2.492711370262391,,phase6c_train,True,True,True,Optimization terminated successfully,5.117723476232366,0.9519713999980013,-4.0970107306748105e-09
phase6c_targeted_0171,targeted_boundary_sampling,0.20290000000000002,0.0186328125,0.03407407407407407,26.1392,3.2069970845481044,,phase6c_validation,True,True,True,Optimization terminated successfully,5.171542512641985,1.3985831999998481,-1.1082001094564475e-08
phase6c_targeted_0172,targeted_boundary_sampling,0.20350000000000001,0.0636328125,0.06407407407407407,26.5392,3.9212827988338184,,phase6c_train,True,True,True,Optimization terminated successfully,5.249019177626538,1.0478328000026522,-9.490932484368386e-10
phase6c_targeted_0173,targeted_boundary_sampling,0.2041,0.0411328125,0.014074074074074072,26.9392,4.635568513119533,,phase6c_validation,True,True,True,Optimization terminated successfully,5.185620692247875,1.1898761999982526,-8.619693403488782e-09
phase6c_targeted_0174,targeted_boundary_sampling,0.20470000000000002,0.0861328125,0.04407407407407407,25.0352,0.4518950437317784,,phase6c_validation,True,True,True,Optimization terminated successfully,5.121497412754926,1.8705147999971814,-5.601847874459054e-10
phase6c_targeted_0175,targeted_boundary_sampling,0.2053,0.0045703125,0.07407407407407406,25.435200000000002,1.1661807580174925,,phase6c_train,True,True,True,Optimization terminated successfully,5.1560625344866,1.4410858000010194,-1.8728059103523265e-09
phase6c_targeted_0176,targeted_boundary_sampling,0.20590000000000003,0.0495703125,0.024074074074074074,25.8352,1.880466472303207,,phase6c_train,True,True,True,Optimization terminated successfully,5.095478868810613,1.8304855999995198,-2.8699531640086207e-10
phase6c_targeted_0177,targeted_boundary_sampling,0.20650000000000002,0.0270703125,0.054074074074074066,26.2352,2.594752186588921,,phase6c_train,True,True,True,Optimization terminated successfully,5.150242524747614,1.1589948000000732,-1.056044141023449e-09
