role,trajectory_id,ambient_temperature_c,target_reached,charge_time_s,maximum_voltage_v,maximum_temperature_c,minimum_current_a,maximum_current_a,maximum_current_step_a,guard_exceedance_count,maximum_positive_residual_growth_v,empty_voltage_slew_count,empty_thermal_slew_count,solver_failure_count,prediction_infeasible_count,sustained_oscillation_count,voltage_intervention_fraction,thermal_intervention_fraction,both_layers_fraction,maximum_voltage_correction_a,maximum_thermal_correction_a,teacher_retry_count,alternative_selected_count,total_thermal_supervisor_time_s
legacy_phase7c,r2f_legacy_phase7c_15c_019,15.0,True,1180.0,4.186347856621641,22.78405609584104,0.0823974417178567,7.96067771319656,2.0,0,0.0032563902367677,0,0,0,0,0,0.4957627118644068,0.0,0.0,0.8420787649799921,0.0,3,2,0.08544280003114879
legacy_phase7c,r2f_legacy_phase7c_15c_020,15.0,True,1320.0,4.186379034795418,25.64247617426088,0.0835924737996274,9.160139675326198,2.0,0,0.0055912670890538,0,0,0,0,0,0.45454545454545453,0.0,0.0,0.7667729867161039,0.0,3,1,0.09122799998293371
legacy_phase7c,r2f_legacy_phase7c_15c_021,15.0,True,1000.0,4.186778043291976,20.358415266193788,0.0821490838060526,6.117717895854547,2.0,0,0.005081948891239,0,0,0,0,0,0.475,0.0,0.0,0.8602976125064155,0.0,1,0,0.0635734999595931
legacy_phase7c,r2f_legacy_phase7c_15c_022,15.0,True,1385.0,4.186363752859615,27.076172114221265,0.0823953343062727,9.421116194755212,2.0,0,0.0074563826070797,0,0,0,0,0,0.4223826714801444,0.0,0.0,0.7193089277162739,0.0,2,0,0.082994000069434
legacy_phase7c,r2f_legacy_phase7c_15c_023,15.0,True,1085.0,4.186122513794919,21.58819162969297,0.0833472898988981,7.719145926765496,0.9761221866572072,0,0.0102161829156885,0,0,0,0,0,0.5345622119815668,0.0,0.0,0.87316547422679,0.0,0,0,0.0693976000475127
legacy_phase7c,r2f_legacy_phase7c_30c_000,30.0,True,1060.0,4.177195951698192,34.596558590910604,0.0821623161077939,5.570363646494948,1.999999999999999,0,0.0098209230223833,0,0,0,0,0,0.2169811320754717,0.5990566037735849,0.2169811320754717,0.295445987363359,1.4472445376263074,2,1,0.1017015999168405
legacy_phase7c,r2f_legacy_phase7c_30c_001,30.0,True,1420.0,4.170059708492063,34.83617663026365,0.0832681169013944,5.557334915790294,2.0,0,0.0014085366165192,0,0,0,0,0,0.10211267605633803,0.7112676056338029,0.10211267605633803,0.1787394701674185,2.037370889157456,98,49,0.14809329999842188
legacy_phase7c,r2f_legacy_phase7c_30c_002,30.0,True,770.0,4.178474711819739,33.31945362976131,0.0820418324269062,5.220759166380025,0.5185517528023489,0,0.0065999069180273,0,0,0,0,0,0.2077922077922078,0.0,0.0,0.2412061734663257,0.0,0,0,0.05433629996695449
legacy_phase7c,r2f_legacy_phase7c_30c_003,30.0,True,2135.0,4.164794071060657,34.9004084632727,0.0822381199932566,5.586932873835121,0.5438459683139847,0,0.0111781703926943,0,0,0,0,0,0.00936768149882904,0.810304449648712,0.00936768149882904,0.0250644600353266,2.543845968313983,266,129,0.2603611000085741
legacy_phase7c,r2f_legacy_phase7c_30c_004,30.0,True,1385.0,4.170490918544926,34.826074466965224,0.0833886502875393,5.587178844752188,1.9721714259683465,0,0.0015188766618274,0,0,0,0,0,0.10830324909747292,0.703971119133574,0.10830324909747292,0.1885411923767384,3.0552275403177536,86,36,0.1395419000473199
legacy_phase7c,r2f_legacy_phase7c_30c_005,30.0,True,1755.0,4.167270173680571,34.8870975193484,0.0848890530144916,6.987921699291961,2.0,0,0.0164505178813954,0,0,0,0,0,0.042735042735042736,0.7692307692307693,0.042735042735042736,0.0984014191299809,3.448917463589387,186,82,0.17683500006385716
