time_s,charge_current_a,terminal_voltage_v,soc,cell_temperature_c,ambient_temperature_c,discharge_capacity_ah,commanded_c_rate
835.0,7.5,4.0347928544611245,0.4479166666666663,42.95502426832434,25.0,-1.7395833333333315,1.5
840.0,7.5,4.03664317673882,0.4499999999999996,43.003966054192745,25.0,-1.7499999999999982,1.5
845.0,7.5,4.038484998552139,0.45208333333333295,43.05263555527762,25.0,-1.760416666666665,1.5
850.0,7.5,4.040319177022993,0.4541666666666663,43.10103584697498,25.0,-1.7708333333333315,1.5
855.0,7.5,4.042146569273292,0.4562499999999996,43.14917000468063,25.0,-1.7812499999999982,1.5
860.0,7.5,4.043966637901587,0.45833333333333304,43.19703912440286,25.0,-1.791666666666665,1.5
865.0,7.5,4.045777295819381,0.46041666666666636,43.24464210252307,25.0,-1.8020833333333317,1.5
870.0,7.5,4.047580823034843,0.4624999999999997,43.291984034082816,25.0,-1.8124999999999982,1.5
875.0,7.5,4.049377600100034,0.464583333333333,43.33906731803455,25.0,-1.822916666666665,1.5
880.0,7.5,4.051168007567018,0.46666666666666634,43.385894353330514,25.0,-1.8333333333333317,1.5
885.0,7.5,4.05295153690575,0.46874999999999967,43.43246418795928,25.0,-1.8437499999999984,1.5
890.0,7.5,4.054728060353707,0.470833333333333,43.478777305028245,25.0,-1.854166666666665,1.5
895.0,7.5,4.056498267990311,0.4729166666666663,43.524837270102694,25.0,-1.8645833333333317,1.5
900.0,7.5,4.058262368964137,0.47499999999999964,43.57064583611265,25.0,-1.8749999999999984,1.5
905.0,7.5,4.060020572423756,0.47708333333333297,43.61620475598812,25.0,-1.885416666666665,1.5
910.0,7.5,4.061776707693488,0.4791666666666663,43.66151429219758,25.0,-1.8958333333333317,1.5
915.0,7.5,4.063530631355887,0.48124999999999973,43.70657634282577,25.0,-1.9062499999999984,1.5
920.0,7.5,4.065282365537052,0.48333333333333306,43.75139273780172,25.0,-1.9166666666666652,1.5
925.0,7.5,4.067032587897357,0.4854166666666664,43.79596503716459,25.0,-1.9270833333333317,1.5
930.0,7.5,4.068782004582259,0.4874999999999997,43.84029486441358,25.0,-1.9374999999999984,1.5
935.0,7.5,4.070532429292218,0.48958333333333304,43.88438631050116,25.0,-1.9479166666666652,1.5
940.0,7.5,4.072284046627454,0.49166666666666636,43.92823983700822,25.0,-1.958333333333332,1.5
945.0,7.5,4.074037649944587,0.4937499999999997,43.971857261726484,25.0,-1.9687499999999984,1.5
950.0,7.5,4.075794032600245,0.495833333333333,44.01524040244743,25.0,-1.9791666666666652,1.5
955.0,7.5,4.077553069689557,0.49791666666666634,44.05839104362144,25.0,-1.9895833333333317,1.5
960.0,7.5,4.079312037960534,0.49999999999999967,44.10131087535535,25.0,-1.9999999999999984,1.5
965.0,7.5,4.08107254591458,0.502083333333333,44.14400174503788,25.0,-2.010416666666665,1.5
970.0,7.5,4.082834337842046,0.5041666666666663,44.1864654323698,25.0,-2.0208333333333317,1.5
975.0,7.5,4.084597040397295,0.5062499999999996,44.228703712780884,25.0,-2.0312499999999982,1.5
980.0,7.5,4.086362415940563,0.508333333333333,44.270717642190334,25.0,-2.0416666666666647,1.5
985.0,7.5,4.088132682461,0.5104166666666663,44.31250809028444,25.0,-2.0520833333333317,1.5
990.0,7.5,4.089906665757196,0.5124999999999996,44.354076961863484,25.0,-2.0624999999999982,1.5
995.0,7.5,4.091684816756618,0.514583333333333,44.395425604280774,25.0,-2.0729166666666647,1.5
1000.0,7.5,4.09346761031758,0.5166666666666664,44.43655531568305,25.0,-2.0833333333333317,1.5
1005.0,7.5,4.095256372410519,0.5187499999999996,44.47746773294119,25.0,-2.0937499999999982,1.5
1010.0,7.5,4.0970518842435695,0.5208333333333329,44.518164177014455,25.0,-2.1041666666666647,1.5
1015.0,7.5,4.098854741698611,0.5229166666666664,44.55864582151912,25.0,-2.1145833333333317,1.5
1020.0,7.5,4.100665821786138,0.5249999999999997,44.59891391148511,25.0,-2.1249999999999982,1.5
1025.0,7.5,4.102486058134078,0.5270833333333329,44.63896965806492,25.0,-2.1354166666666647,1.5
1030.0,7.5,4.104312220068668,0.5291666666666662,44.67881939350957,25.0,-2.1458333333333313,1.5
1035.0,7.5,4.106146487872758,0.5312499999999997,44.7184626562958,25.0,-2.1562499999999982,1.5
1040.0,7.5,4.107989422180161,0.533333333333333,44.75790104648405,25.0,-2.1666666666666647,1.5
1045.0,7.5,4.109841408890549,0.5354166666666662,44.79713638110019,25.0,-2.1770833333333313,1.5
1050.0,7.5,4.111702318129594,0.5374999999999995,44.83617032823497,25.0,-2.187499999999998,1.5
1055.0,7.5,4.113569474721852,0.539583333333333,44.8750038209991,25.0,-2.1979166666666647,1.5
1060.0,7.5,4.115444644318176,0.5416666666666663,44.913639074834634,25.0,-2.2083333333333313,1.5
1065.0,7.5,4.117327843298918,0.5437499999999995,44.95207780006501,25.0,-2.218749999999998,1.5
1070.0,7.5,4.119219088044433,0.545833333333333,44.99032170701349,25.0,-2.2291666666666647,1.5
1075.0,7.5,4.121120924361708,0.5479166666666663,45.02837154807719,25.0,-2.2395833333333313,1.5
1080.0,7.5,4.123037351145497,0.5499999999999996,45.06622752535003,25.0,-2.249999999999998,1.5
1085.0,7.5,4.124966394584449,0.5520833333333328,45.103892102866496,25.0,-2.2604166666666643,1.5
1090.0,7.5,4.1269088034144055,0.5541666666666663,45.14136671359762,25.0,-2.2708333333333313,1.5
1095.0,7.5,4.1288653263712085,0.5562499999999996,45.17865279051432,25.0,-2.281249999999998,1.5
1100.0,7.5,4.130831046163325,0.5583333333333329,45.21575440873414,25.0,-2.2916666666666643,1.5
1105.0,7.5,4.13280464950425,0.5604166666666661,45.252673962777976,25.0,-2.302083333333331,1.5
1110.0,7.5,4.134788338743885,0.5624999999999996,45.28941220777614,25.0,-2.312499999999998,1.5
1115.0,7.5,4.136781882648234,0.5645833333333329,45.32597103367311,25.0,-2.3229166666666643,1.5
1120.0,7.5,4.138785049983303,0.5666666666666662,45.36235233041333,25.0,-2.333333333333331,1.5
1125.0,7.5,4.140800682037616,0.5687499999999995,45.39855745694831,25.0,-2.343749999999998,1.5
1130.0,7.5,4.14282791004341,0.570833333333333,45.43458841340106,25.0,-2.3541666666666647,1.5
1135.0,7.5,4.144866495663406,0.5729166666666663,45.470447090943594,25.0,-2.3645833333333313,1.5
1140.0,7.5,4.146916573799201,0.5749999999999995,45.50613531624481,25.0,-2.374999999999998,1.5
1145.0,7.5,4.148977443493669,0.577083333333333,45.5416543641976,25.0,-2.3854166666666647,1.5
1150.0,7.5,4.151048666100876,0.5791666666666663,45.577005682854406,25.0,-2.3958333333333313,1.5
1155.0,7.5,4.153130644720788,0.5812499999999996,45.612191275930456,25.0,-2.4062499999999982,1.5
1160.0,7.5,4.155223324641184,0.5833333333333329,45.647212844924525,25.0,-2.4166666666666647,1.5
1165.0,7.5,4.157326315013174,0.5854166666666664,45.68207235671849,25.0,-2.4270833333333317,1.5
1170.0,7.5,4.159438428968221,0.5874999999999997,45.71677240665821,25.0,-2.4374999999999982,1.5
1175.0,7.5,4.161560054960002,0.5895833333333329,45.75131434635989,25.0,-2.4479166666666647,1.5
1180.0,7.5,4.163690954070641,0.5916666666666663,45.7857000227541,25.0,-2.4583333333333317,1.5
1185.0,7.5,4.165830887382263,0.5937499999999997,45.819931282771904,25.0,-2.4687499999999982,1.5
1190.0,7.5,4.1679779502030545,0.595833333333333,45.85401100471654,25.0,-2.479166666666665,1.5
1195.0,7.5,4.17013246976178,0.5979166666666663,45.887940684986404,25.0,-2.4895833333333317,1.5
